"TIME","GEO","WAT_PROC","WAT_SRC","UNIT","Value","Flag and Footnotes"
"2014","Turkey","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","43,667.97","s"
"2014","Turkey","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","680.21","s"
"2014","Turkey","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","51,880.95","s"
"2014","Bosnia and Herzegovina","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","427.1","s"
"2014","Bosnia and Herzegovina","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","319.5","s"
"2014","Bosnia and Herzegovina","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Bosnia and Herzegovina","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","65.7","s"
"2014","Bosnia and Herzegovina","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","235.187","s"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","74.379","s"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Belgium","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Belgium","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Belgium","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Belgium","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Belgium","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Bulgaria","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","5,629.1","s"
"2015","Bulgaria","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","869.3","s"
"2015","Bulgaria","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","828.84","s"
"2015","Bulgaria","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","136.12","s"
"2015","Bulgaria","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","5,627.86","s"
"2015","Czech Republic","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","1,603.1","s"
"2015","Czech Republic","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","612.9","s"
"2015","Czech Republic","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","54.1","s"
"2015","Czech Republic","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","226.7","s"
"2015","Czech Republic","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Denmark","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Denmark","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Denmark","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Denmark","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Denmark","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Germany (until 1990 former territory of the FRG)","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Germany (until 1990 former territory of the FRG)","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Germany (until 1990 former territory of the FRG)","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Germany (until 1990 former territory of the FRG)","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Germany (until 1990 former territory of the FRG)","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Estonia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Estonia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Estonia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Estonia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Estonia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Ireland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Ireland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","627","s"
"2015","Ireland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Ireland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Ireland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Greece","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","9,907.74","s"
"2015","Greece","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","1,418.39","s"
"2015","Greece","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","8,282.54","s"
"2015","Greece","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","125.99","s"
"2015","Greece","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","9,894.6","s"
"2015","Spain","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Spain","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Spain","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Spain","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Spain","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2015","France","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2015","France","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2015","France","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2015","France","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2015","France","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Croatia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","652.5","s"
"2015","Croatia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","472.6","s"
"2015","Croatia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Croatia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","51.84","s"
"2015","Croatia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Italy","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Italy","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Italy","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Italy","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Italy","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2015","Cyprus","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","231.9","s"
"2015","Cyprus","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","61.3","s"
