"TIME","RBD","NACE_R2","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2013","Fulda-Diemel","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Weser","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Aller","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Leine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Tide-Weser","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Elbe / Labe - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Mulde-Elbe-Schwarze Elster","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Mittelelbe-Elde","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Havel","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Tide-Elbe","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Oder / Odra - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Maas / Meuse - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Eider - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Schlei-Trave - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Warnow-Peene - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Croatia","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Danube - RBD (HR)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Drava and Danube sub-basin","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Sava sub-basin","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Adriatic - RBD (HR)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Cyprus","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2013","Cyprus - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2013","Moselle - RBD (LU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Meuse / Maas - RBD (LU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Hungary","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Danube - RBD (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Balaton","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Dráva / Drau (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Danube (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Tisza / Tysa (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Malta","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2013","Malta - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2013","Maas / Meuse - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Rhine - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Schelde / Escaut - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Minho and Lima - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Cavado, Ave and Leca - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Douro - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Vouga, Mondego and Lis - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Tagus and Western Basins - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Sado and Mira - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Guadiana - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Algarve Basins - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Azores - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Madeira - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Romania","Total - all NACE activities","Percentage","Population connected to public water supply (%)","60.2",""
"2013","Danube - RBD (RO)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","60.2",""
"2013","Banat","Total - all NACE activities","Percentage","Population connected to public water supply (%)","66.2",""
"2013","Siret","Total - all NACE activities","Percentage","Population connected to public water supply (%)","46.8",""
"2013","Prut-Barlad","Total - all NACE activities","Percentage","Population connected to public water supply (%)","57.6",""
"2013","Jiu","Total - all NACE activities","Percentage","Population connected to public water supply (%)","58.7",""
"2013","Olt","Total - all NACE activities","Percentage","Population connected to public water supply (%)","61.3",""
"2013","Arges-Vedea","Total - all NACE activities","Percentage","Population connected to public water supply (%)","66.4",""
"2013","Ialomita-Buzau","Total - all NACE activities","Percentage","Population connected to public water supply (%)","65.7",""
"2013","Dobrogea","Total - all NACE activities","Percentage","Population connected to public water supply (%)","75",""
"2013","Mures","Total - all NACE activities","Percentage","Population connected to public water supply (%)","63.5",""
"2013","Crisuri","Total - all NACE activities","Percentage","Population connected to public water supply (%)","47.3",""
"2013","Somes-Tisa (RO)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","64.2",""
"2013","Bothnian Bay - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Bothnian Sea - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","North Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","South Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Skagerrak and Kattegat - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
