"TIME","GEO","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2009","Principado de Asturias","Million cubic metres","Actual evapotranspiration","5,563.47",""
"2009","Principado de Asturias","Million cubic metres","Internal Flow","5,489.51",""
"2009","Principado de Asturias","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Principado de Asturias","Million cubic metres","Total actual outflow",":",""
"2009","Principado de Asturias","Million cubic metres","Renewable freshwater resources",":",""
"2009","Principado de Asturias","Million cubic metres","Recharge into the aquifer",":",""
"2009","Principado de Asturias","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Cantabria","Million cubic metres","Precipitation","4,731.02",""
"2009","Cantabria","Million cubic metres","Actual evapotranspiration","2,920",""
"2009","Cantabria","Million cubic metres","Internal Flow","1,811.02",""
"2009","Cantabria","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Cantabria","Million cubic metres","Total actual outflow",":",""
"2009","Cantabria","Million cubic metres","Renewable freshwater resources",":",""
"2009","Cantabria","Million cubic metres","Recharge into the aquifer",":",""
"2009","Cantabria","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","País Vasco","Million cubic metres","Precipitation","8,798.24",""
"2009","País Vasco","Million cubic metres","Actual evapotranspiration","4,006.96",""
"2009","País Vasco","Million cubic metres","Internal Flow","4,791.28",""
"2009","País Vasco","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","País Vasco","Million cubic metres","Total actual outflow",":",""
"2009","País Vasco","Million cubic metres","Renewable freshwater resources",":",""
"2009","País Vasco","Million cubic metres","Recharge into the aquifer",":",""
"2009","País Vasco","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Comunidad Foral de Navarra","Million cubic metres","Precipitation","14,019.22",""
"2009","Comunidad Foral de Navarra","Million cubic metres","Actual evapotranspiration","5,152.83",""
"2009","Comunidad Foral de Navarra","Million cubic metres","Internal Flow","8,866.39",""
"2009","Comunidad Foral de Navarra","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Comunidad Foral de Navarra","Million cubic metres","Total actual outflow",":",""
"2009","Comunidad Foral de Navarra","Million cubic metres","Renewable freshwater resources",":",""
"2009","Comunidad Foral de Navarra","Million cubic metres","Recharge into the aquifer",":",""
"2009","Comunidad Foral de Navarra","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","La Rioja","Million cubic metres","Precipitation","5,961.76",""
"2009","La Rioja","Million cubic metres","Actual evapotranspiration","2,216.75",""
"2009","La Rioja","Million cubic metres","Internal Flow","3,745.01",""
"2009","La Rioja","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","La Rioja","Million cubic metres","Total actual outflow",":",""
"2009","La Rioja","Million cubic metres","Renewable freshwater resources",":",""
"2009","La Rioja","Million cubic metres","Recharge into the aquifer",":",""
"2009","La Rioja","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Aragón","Million cubic metres","Precipitation","24,338.74",""
"2009","Aragón","Million cubic metres","Actual evapotranspiration","19,391.56",""
"2009","Aragón","Million cubic metres","Internal Flow","4,947.18",""
"2009","Aragón","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Aragón","Million cubic metres","Total actual outflow",":",""
"2009","Aragón","Million cubic metres","Renewable freshwater resources",":",""
"2009","Aragón","Million cubic metres","Recharge into the aquifer",":",""
"2009","Aragón","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Comunidad de Madrid","Million cubic metres","Precipitation","5,135.97",""
"2009","Comunidad de Madrid","Million cubic metres","Actual evapotranspiration","2,747.34",""
"2009","Comunidad de Madrid","Million cubic metres","Internal Flow","2,388.64",""
"2009","Comunidad de Madrid","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Comunidad de Madrid","Million cubic metres","Total actual outflow",":",""
"2009","Comunidad de Madrid","Million cubic metres","Renewable freshwater resources",":",""
"2009","Comunidad de Madrid","Million cubic metres","Recharge into the aquifer",":",""
"2009","Comunidad de Madrid","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Castilla y León","Million cubic metres","Precipitation",":",""
"2009","Castilla y León","Million cubic metres","Actual evapotranspiration","38,865.14",""
"2009","Castilla y León","Million cubic metres","Internal Flow","7,756.58",""
"2009","Castilla y León","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Castilla y León","Million cubic metres","Total actual outflow",":",""
"2009","Castilla y León","Million cubic metres","Renewable freshwater resources",":",""
"2009","Castilla y León","Million cubic metres","Recharge into the aquifer",":",""
"2009","Castilla y León","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Castilla-la Mancha","Million cubic metres","Precipitation","36,162.81",""
"2009","Castilla-la Mancha","Million cubic metres","Actual evapotranspiration","32,353.46",""
"2009","Castilla-la Mancha","Million cubic metres","Internal Flow","3,809.36",""
"2009","Castilla-la Mancha","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Castilla-la Mancha","Million cubic metres","Total actual outflow",":",""
"2009","Castilla-la Mancha","Million cubic metres","Renewable freshwater resources",":",""
"2009","Castilla-la Mancha","Million cubic metres","Recharge into the aquifer",":",""
"2009","Castilla-la Mancha","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Extremadura","Million cubic metres","Precipitation","23,722.64",""
"2009","Extremadura","Million cubic metres","Actual evapotranspiration","16,513.85",""
"2009","Extremadura","Million cubic metres","Internal Flow","7,208.78",""
"2009","Extremadura","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Extremadura","Million cubic metres","Total actual outflow",":",""
"2009","Extremadura","Million cubic metres","Renewable freshwater resources",":",""
"2009","Extremadura","Million cubic metres","Recharge into the aquifer",":",""
"2009","Extremadura","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Cataluña","Million cubic metres","Precipitation","17,186.83",""
"2009","Cataluña","Million cubic metres","Actual evapotranspiration","15,232.7",""
"2009","Cataluña","Million cubic metres","Internal Flow","1,954.13",""
"2009","Cataluña","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Cataluña","Million cubic metres","Total actual outflow",":",""
"2009","Cataluña","Million cubic metres","Renewable freshwater resources",":",""
"2009","Cataluña","Million cubic metres","Recharge into the aquifer",":",""
"2009","Cataluña","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Comunidad Valenciana","Million cubic metres","Precipitation","12,765.39",""
"2009","Comunidad Valenciana","Million cubic metres","Actual evapotranspiration","10,833.37",""
"2009","Comunidad Valenciana","Million cubic metres","Internal Flow","1,932.02",""
"2009","Comunidad Valenciana","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Comunidad Valenciana","Million cubic metres","Total actual outflow",":",""
"2009","Comunidad Valenciana","Million cubic metres","Renewable freshwater resources",":",""
"2009","Comunidad Valenciana","Million cubic metres","Recharge into the aquifer",":",""
"2009","Comunidad Valenciana","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Illes Balears","Million cubic metres","Precipitation","3,741.1",""
"2009","Illes Balears","Million cubic metres","Actual evapotranspiration","2,689.34",""
"2009","Illes Balears","Million cubic metres","Internal Flow","1,051.76",""
"2009","Illes Balears","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Illes Balears","Million cubic metres","Total actual outflow",":",""
"2009","Illes Balears","Million cubic metres","Renewable freshwater resources",":",""
"2009","Illes Balears","Million cubic metres","Recharge into the aquifer",":",""
"2009","Illes Balears","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Andalucía","Million cubic metres","Precipitation","54,109.73",""
"2009","Andalucía","Million cubic metres","Actual evapotranspiration","36,034.05",""
"2009","Andalucía","Million cubic metres","Internal Flow","18,075.68",""
"2009","Andalucía","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Andalucía","Million cubic metres","Total actual outflow",":",""
"2009","Andalucía","Million cubic metres","Renewable freshwater resources",":",""
"2009","Andalucía","Million cubic metres","Recharge into the aquifer",":",""
"2009","Andalucía","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Región de Murcia","Million cubic metres","Precipitation","6,905.96",""
"2009","Región de Murcia","Million cubic metres","Actual evapotranspiration","3,970.84",""
"2009","Región de Murcia","Million cubic metres","Internal Flow","2,935.12",""
"2009","Región de Murcia","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Región de Murcia","Million cubic metres","Total actual outflow",":",""
"2009","Región de Murcia","Million cubic metres","Renewable freshwater resources",":",""
"2009","Región de Murcia","Million cubic metres","Recharge into the aquifer",":",""
"2009","Región de Murcia","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Canarias (ES)","Million cubic metres","Precipitation","5,630.85",""
"2009","Canarias (ES)","Million cubic metres","Actual evapotranspiration","1,574.2",""
"2009","Canarias (ES)","Million cubic metres","Internal Flow","4,056.65",""
"2009","Canarias (ES)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Canarias (ES)","Million cubic metres","Total actual outflow",":",""
"2009","Canarias (ES)","Million cubic metres","Renewable freshwater resources",":",""
"2009","Canarias (ES)","Million cubic metres","Recharge into the aquifer",":",""
"2009","Canarias (ES)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Île de France","Million cubic metres","Precipitation","7,555.84",""
"2009","Île de France","Million cubic metres","Actual evapotranspiration","6,198.45",""
"2009","Île de France","Million cubic metres","Internal Flow","1,357.39",""
"2009","Île de France","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2009","Île de France","Million cubic metres","Total actual outflow","0",""
"2009","Île de France","Million cubic metres","Renewable freshwater resources","1,357.39",""
"2009","Île de France","Million cubic metres","Recharge into the aquifer",":",""
"2009","Île de France","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Precipitation","19,665.24",""
"2009","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Actual evapotranspiration","15,041.1",""
"2009","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Internal Flow","4,624.15",""
"2009","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","1,031",""
"2009","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Total actual outflow","3,836.96",""
"2009","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Renewable freshwater resources","5,655.15",""
"2009","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2009","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Picardie (NUTS 2013)","Million cubic metres","Precipitation","13,685.89",""
"2009","Picardie (NUTS 2013)","Million cubic metres","Actual evapotranspiration","10,415.29",""
"2009","Picardie (NUTS 2013)","Million cubic metres","Internal Flow","3,270.6",""
"2009","Picardie (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","116.9",""
"2009","Picardie (NUTS 2013)","Million cubic metres","Total actual outflow","1,171.44",""
