TIME,GEO,NACE_R2,UNIT,WAT_PROC,Value,Flag and Footnotes
2013,Mittelfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Unterfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Schwaben,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Berlin,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Brandenburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Bremen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Hamburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Darmstadt,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Gie�en,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Kassel,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Mecklenburg-Vorpommern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Braunschweig,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Hannover,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,L�neburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Weser-Ems,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,D�sseldorf,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,K�ln,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,M�nster,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Detmold,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Arnsberg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Koblenz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Trier,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Rheinhessen-Pfalz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Saarland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Dresden,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Chemnitz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Leipzig,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Sachsen-Anhalt,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Schleswig-Holstein,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Th�ringen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Croatia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Jadranska Hrvatska,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Kontinentalna Hrvatska,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Burgenland (AT),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Nieder�sterreich,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Wien,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,K�rnten,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Steiermark,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Ober�sterreich,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Salzburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Tirol,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Vorarlberg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,L�dzkie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),90,
2013,Mazowieckie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),85,
2013,Malopolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),76,
2013,Slaskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),94,
2013,Lubelskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),82,
2013,Podkarpackie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),77,
2013,Swietokrzyskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),85,
2013,Podlaskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),88,
2013,Wielkopolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),93,
2013,Zachodniopomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),94,
2013,Lubuskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),90,
2013,Dolnoslaskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),92,
2013,Opolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),95,
2013,Kujawsko-Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),91,
2013,Warminsko-Mazurskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),89,
2013,Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),93,
2013,Nord-Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),61.6,
2013,Centru,Total - all NACE activities,Percentage,Population connected to public water supply (%),64.6,
2013,Nord-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),48.7,
2013,Sud-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),67.1,
2013,Sud - Muntenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),57.4,
2013,Bucuresti - Ilfov,Total - all NACE activities,Percentage,Population connected to public water supply (%),81.4,
2013,Sud-Vest Oltenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),49.5,
2013,Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),67.1,
2013,Stockholm,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,�stra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Sm�land med �arna,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Sydsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,V�stsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Norra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Mellersta Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,�vre Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Istanbul,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,"Tekirdag, Edirne, Kirklareli",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,"Balikesir, �anakkale",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Izmir,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,"Aydin, Denizli, Mugla",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,"Manisa, Afyonkarahisar, K�tahya, Usak",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,"Bursa, Eskisehir, Bilecik",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,Ankara,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,"Konya, Karaman",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,"Antalya, Isparta, Burdur",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2013,"Adana, Mersin",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
