TIME,RBD,UNIT,WW_TP,Value,Flag and Footnotes
2011,P�rnu,Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2011,P�rnu,Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,P�rnu,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,P�rnu,Percentage,Independent wastewater treatment - total,:,
2011,P�rnu,Percentage,Resident population,:,
2011,Harju,Thousand,Urban wastewater collecting system,:,
2011,Harju,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2011,Harju,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2011,Harju,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,Harju,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,Harju,Thousand,Independent wastewater treatment - total,:,
2011,Harju,Thousand,Resident population,:,
2011,Harju,Percentage,Urban wastewater collecting system,:,
2011,Harju,Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2011,Harju,Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2011,Harju,Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,Harju,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,Harju,Percentage,Independent wastewater treatment - total,:,
2011,Harju,Percentage,Resident population,:,
2011,East Estonia - RBD,Thousand,Urban wastewater collecting system,:,
2011,East Estonia - RBD,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2011,East Estonia - RBD,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2011,East Estonia - RBD,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,East Estonia - RBD,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,East Estonia - RBD,Thousand,Independent wastewater treatment - total,:,
2011,East Estonia - RBD,Thousand,Resident population,:,
2011,East Estonia - RBD,Percentage,Urban wastewater collecting system,:,
2011,East Estonia - RBD,Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2011,East Estonia - RBD,Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2011,East Estonia - RBD,Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,East Estonia - RBD,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,East Estonia - RBD,Percentage,Independent wastewater treatment - total,:,
2011,East Estonia - RBD,Percentage,Resident population,:,
2011,Viru,Thousand,Urban wastewater collecting system,:,
2011,Viru,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2011,Viru,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2011,Viru,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,Viru,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,Viru,Thousand,Independent wastewater treatment - total,:,
2011,Viru,Thousand,Resident population,:,
2011,Viru,Percentage,Urban wastewater collecting system,:,
2011,Viru,Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2011,Viru,Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2011,Viru,Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,Viru,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,Viru,Percentage,Independent wastewater treatment - total,:,
2011,Viru,Percentage,Resident population,:,
2011,V�rtsj�rve,Thousand,Urban wastewater collecting system,:,
2011,V�rtsj�rve,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2011,V�rtsj�rve,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2011,V�rtsj�rve,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,V�rtsj�rve,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,V�rtsj�rve,Thousand,Independent wastewater treatment - total,:,
2011,V�rtsj�rve,Thousand,Resident population,:,
2011,V�rtsj�rve,Percentage,Urban wastewater collecting system,:,
2011,V�rtsj�rve,Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2011,V�rtsj�rve,Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2011,V�rtsj�rve,Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,V�rtsj�rve,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,V�rtsj�rve,Percentage,Independent wastewater treatment - total,:,
2011,V�rtsj�rve,Percentage,Resident population,:,
2011,Peipsi,Thousand,Urban wastewater collecting system,:,
2011,Peipsi,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2011,Peipsi,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2011,Peipsi,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,Peipsi,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,Peipsi,Thousand,Independent wastewater treatment - total,:,
2011,Peipsi,Thousand,Resident population,:,
2011,Peipsi,Percentage,Urban wastewater collecting system,:,
2011,Peipsi,Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2011,Peipsi,Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2011,Peipsi,Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,Peipsi,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,Peipsi,Percentage,Independent wastewater treatment - total,:,
2011,Peipsi,Percentage,Resident population,:,
2011,Koiva /Gauja - RBD (EE),Thousand,Urban wastewater collecting system,:,
2011,Koiva /Gauja - RBD (EE),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2011,Koiva /Gauja - RBD (EE),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2011,Koiva /Gauja - RBD (EE),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,Koiva /Gauja - RBD (EE),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,Koiva /Gauja - RBD (EE),Thousand,Independent wastewater treatment - total,:,
2011,Koiva /Gauja - RBD (EE),Thousand,Resident population,:,
2011,Koiva /Gauja - RBD (EE),Percentage,Urban wastewater collecting system,:,
2011,Koiva /Gauja - RBD (EE),Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2011,Koiva /Gauja - RBD (EE),Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2011,Koiva /Gauja - RBD (EE),Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,Koiva /Gauja - RBD (EE),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,Koiva /Gauja - RBD (EE),Percentage,Independent wastewater treatment - total,:,
2011,Koiva /Gauja - RBD (EE),Percentage,Resident population,:,
2011,Eastern Ireland - RBD,Thousand,Urban wastewater collecting system,:,
2011,Eastern Ireland - RBD,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2011,Eastern Ireland - RBD,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2011,Eastern Ireland - RBD,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,Eastern Ireland - RBD,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,Eastern Ireland - RBD,Thousand,Independent wastewater treatment - total,:,
2011,Eastern Ireland - RBD,Thousand,Resident population,741,
2011,Eastern Ireland - RBD,Percentage,Urban wastewater collecting system,91.04,
2011,Eastern Ireland - RBD,Percentage,Urban and other wastewater treatment plants - primary treatment,0.3,
2011,Eastern Ireland - RBD,Percentage,Urban and other wastewater treatment plants - secondary treatment,6.39,
2011,Eastern Ireland - RBD,Percentage,Urban and other wastewater treatment plants - tertiary treatment,80.63,d
2011,Eastern Ireland - RBD,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,3.72,
2011,Eastern Ireland - RBD,Percentage,Independent wastewater treatment - total,8.96,
2011,Eastern Ireland - RBD,Percentage,Resident population,:,
2011,Shannon - RBD,Thousand,Urban wastewater collecting system,:,
2011,Shannon - RBD,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2011,Shannon - RBD,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2011,Shannon - RBD,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,Shannon - RBD,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,Shannon - RBD,Thousand,Independent wastewater treatment - total,:,
2011,Shannon - RBD,Thousand,Resident population,652,
2011,Shannon - RBD,Percentage,Urban wastewater collecting system,48.98,
2011,Shannon - RBD,Percentage,Urban and other wastewater treatment plants - primary treatment,1.42,
2011,Shannon - RBD,Percentage,Urban and other wastewater treatment plants - secondary treatment,22.13,
2011,Shannon - RBD,Percentage,Urban and other wastewater treatment plants - tertiary treatment,24.89,
2011,Shannon - RBD,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,0.54,
2011,Shannon - RBD,Percentage,Independent wastewater treatment - total,51.01,
2011,Shannon - RBD,Percentage,Resident population,:,
2011,South Eastern Ireland - RBD,Thousand,Urban wastewater collecting system,:,
2011,South Eastern Ireland - RBD,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2011,South Eastern Ireland - RBD,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2011,South Eastern Ireland - RBD,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,South Eastern Ireland - RBD,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,South Eastern Ireland - RBD,Thousand,Independent wastewater treatment - total,:,
2011,South Eastern Ireland - RBD,Thousand,Resident population,437,
2011,South Eastern Ireland - RBD,Percentage,Urban wastewater collecting system,58.08,
2011,South Eastern Ireland - RBD,Percentage,Urban and other wastewater treatment plants - primary treatment,1.08,
2011,South Eastern Ireland - RBD,Percentage,Urban and other wastewater treatment plants - secondary treatment,31.85,
2011,South Eastern Ireland - RBD,Percentage,Urban and other wastewater treatment plants - tertiary treatment,24.05,
2011,South Eastern Ireland - RBD,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,1.1,
2011,South Eastern Ireland - RBD,Percentage,Independent wastewater treatment - total,41.91,
2011,South Eastern Ireland - RBD,Percentage,Resident population,:,
2011,South Western Ireland - RBD,Thousand,Urban wastewater collecting system,:,
2011,South Western Ireland - RBD,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2011,South Western Ireland - RBD,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2011,South Western Ireland - RBD,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2011,South Western Ireland - RBD,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2011,South Western Ireland - RBD,Thousand,Independent wastewater treatment - total,:,
2011,South Western Ireland - RBD,Thousand,Resident population,:,
2011,South Western Ireland - RBD,Percentage,Urban wastewater collecting system,61,
2011,South Western Ireland - RBD,Percentage,Urban and other wastewater treatment plants - primary treatment,2.71,
2011,South Western Ireland - RBD,Percentage,Urban and other wastewater treatment plants - secondary treatment,43.36,
2011,South Western Ireland - RBD,Percentage,Urban and other wastewater treatment plants - tertiary treatment,9.02,
2011,South Western Ireland - RBD,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,5.91,
2011,South Western Ireland - RBD,Percentage,Independent wastewater treatment - total,39,
2011,South Western Ireland - RBD,Percentage,Resident population,:,
2011,Western Ireland - RBD,Thousand,Urban wastewater collecting system,:,
2011,Western Ireland - RBD,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2011,Western Ireland - RBD,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
